"ID","PMNNO","ACCNO","UID","EXP","GenericName","FLAG","ACTIVITY"
15172,"32833733",54876,,,"Alkylenebis(phenyleneoxy)bis[di(hydroxyalkyl)amino]-2-alkanol",,"INACTIVE"
15173,"32833741",34254,,,"1-[Bis(hydroxyalkyl)amino]-[3-[[3-alkyl(2-hydroxyalkyl)amino]-2-hydroxypropoxyphenyl]alkylenephenoxy]-2-alkanol",,"INACTIVE"
15174,"32833758",45706,,,"Bisphenol A and substituted- amine polymer","XU","ACTIVE"
15175,"32834376",58903,,,"Carbonic acid, polymer with alkanediols, hydrazine, methylenebis(4-cyclohexyl isocyanate)","XU","ACTIVE"
15176,"32834657",30014,,,"Tetramethyl oxoheteropolycycle",,"ACTIVE"
15177,"32835290",37559,"UID-2018-00219","20301025","Polymer of toluene diisocyanate, polypropylene glycols, 2-substituted ethanol, 2,2'-[alkylidenebis(4,1-phenyleneoxymethylene)]bisoxirane","XU","ACTIVE"
15178,"32835852",38018,,,"N-[Hydroxysubstituted]undecenamide",,"INACTIVE"
15179,"32835878",35166,,,"Sulfobutanedioic acid, 4-[[(1-oxoundecenyl)amino]substituted] ester, disodium salt",,"INACTIVE"
15180,"32835886",42161,,,"2-Butenedioic acid, mono[[(1-oxoundecenyl)amino]substituted] ester",,"INACTIVE"
15181,"32842502",89317,,,"Purple polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15182,"32842510",87322,,,"Orange polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15183,"32842528",83397,,,"Green polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15184,"32842536",80321,,,"Blue polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15185,"32842544",84027,,,"Coral polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15186,"32844292",51468,,,"No generic name available",,"INACTIVE"
15187,"32844318",39022,,,"No generic name available",,"INACTIVE"
15188,"32846164",42990,,,"Bis(dibutylchlorotin) ester",,"INACTIVE"
15189,"32846388",20134,,,"Substituted (hydroxyphenyl azo hydroxy benzene), substituted (hydroxy phenyl pyrazolazo hydroxy benzene), chromium complex, sodium salt",,"INACTIVE"
15190,"32846396",57228,,,"Component of C.I. 63265 (PROVISIONAL)",,"INACTIVE"
15191,"32846404",51753,,,"Substituted diamino-dihydroxy-anthraquinone",,"INACTIVE"
15192,"32846420",54116,,,"Substituted sulfophenylazo disubstituted-2-hydroxybenzene, iron complex, reaction products with mixed guanidines",,"INACTIVE"
15193,"32846438",33751,,,"4-Substituted sulfo bis(heteropolycycle) phenylazo-3-carboxy-5-hydroxy-1-(sulfophenyl)pyrazole, sodium salt",,"INACTIVE"
15194,"32846453",27704,,,"Substituted disulfo copper phthalocyanine, sodium salt",,"INACTIVE"
15195,"32846461",20258,,,"Hydroxy-substituted-heteromonocycle azo substituted-phenol-, chromium complex, sodium salt",,"INACTIVE"
15196,"32846479",33228,,,"Oxirane polymer with C13-C15 alcohols, neopentylglycol and alkenoicacid","XU","INACTIVE"
15197,"32846495",30343,,,"Oxirane, methyl-, polymer with a polyol and substituted phthalic anhydride","XU","INACTIVE"
15198,"32846503",32043,,,"(Phenylazo) substituted disulfonaphthylazophenyl-, (substituted phenyl)azo-heteropolycycle, sodium salt",,"INACTIVE"
15199,"32847550",54694,,,"Fatty acid dimer, tall oil fatty acid, ethylenediamine, alkanedioicacid, polyethyleneamine disubstituted propanediol polymer","XU","INACTIVE"
15200,"32847568",52870,,,"Hydrogenated dimer fatty acid, fatty acid dimer, alkanedioic acid, stearic acid, substituted alkene, piperazine and substituted polyglycol propylene polymer","XU","INACTIVE"
15201,"32851479",15384,,,"Sodium salts of polymers of formaldehyde and substituted benzenesulfonic acids","XU","INACTIVE"
15202,"32853012",26701,,,"Phenylazoaminohydroxynaphthalenylazobiphenylazo substituted benzenesodium sulfonate","S","INACTIVE"
15203,"32866337",49015,,,"Substituted copper phthalocyanine",,"INACTIVE"
15204,"32866352",23611,,,"(Disubstituted-hydroxy-pyrazol) azo-, (disubstituted phenyl) azo - diarylamide, sodium salt",,"INACTIVE"
15205,"32866378",24476,,,"(4-Sulfophenylheteromonocycle)azo chlorobenzene, substituted",,"INACTIVE"
15206,"32866402",52972,,,"Aminohydroxy-(substituted carbomonocycle) alkoxy-anthraquinone",,"INACTIVE"
15207,"32866410",25924,,,"Condensate of ammonium salt, guanidine derivative and chloroalkanolwith formol",,"INACTIVE"
15208,"32866428",91839,,,"Non-ionic dispersing agent (PROVISIONAL)","XU","INACTIVE"
15209,"32866436",23928,,,"Alkylpolyethylene oxide","XU","INACTIVE"
15210,"32866469",25504,,,"(Substituted carbomonocycle) oxyalkyl-copper phthalocyanine",,"INACTIVE"
15211,"32866485",25571,,,"(Substituted hydroxysulfonaphthyl) azo phenyl-(substituted phenyl) azo heteropolycycle, sodium salt",,"INACTIVE"
15212,"32866493",11600,,,"Bis(substituted sulfonaphthyl)azo phenyl-heteropolycycle, sodium salt",,"INACTIVE"
15213,"32866501",11597,,,"Bis(substituted sulfonaphthyl)azo phenyl-heteropolycycle, sodium salt",,"INACTIVE"
15214,"32866519",26790,,,"Bis(substituted phenylazo)-(substituted disulfonaphthyl) - azo-phenyl-heteropolycycle",,"INACTIVE"
15215,"32866535",24669,,,"Bis(substituted phenylazo) substituted disulfonaphthylazo phenyl heteropolycycle, sodium salt",,"INACTIVE"
15216,"32866543",23348,,,"[(Substituted sulfonaphthyl)azo]phenyl-, (disubstituted phenyl)azo-heteropolycycle, sodium salt",,"INACTIVE"
15217,"32866550",25311,,,"(Substituted sulfonaphthyl)azo sulfonaphthylazophenyl- (disubstituted phenyl)azo - heteropolycycle, sodium salt",,"INACTIVE"
15218,"32866568",24614,,,"(Substituted phenyl azo sulphonaphthyl azo) phenyl-(substituted phenyl azo)-heteropolycycle, sodium salt",,"INACTIVE"
15219,"32866576",23508,,,"[(substituted sulfonaphthyl)azo]phenyl-, [(substituted phenyl)azo]-heteropolycycle, sodium salt",,"INACTIVE"
15220,"32866584",23519,,,"[(substituted sulfonaphthyl)azo]phenyl-, [(substituted phenyl)azo]-heteropolycycle, sodium salt",,"INACTIVE"
15221,"32866600",25208,,,"[(Sulfophenylazo) substituted disulfonaphthylazo] phenyl-, (alkylphenylamino substituted phenyl)azo-heteropolycycle, sodium salt",,"INACTIVE"
15222,"32866618",26734,,,"(Hydroxyphenylazo)-, [substituted hydroxy (sulfophenyl)pyrazol] azo-dicarbomonocycle amide, sodium salt",,"INACTIVE"
15223,"32866634",25720,,,"Bis(substituted sulfonaphthyl) azo-amide deriv., sodium salt",,"INACTIVE"
15224,"32866642",31380,,,"Bis(substituted phenyl)azo- (sulfonaphthyl)azo-, amide deriv., sodium salt",,"INACTIVE"
15225,"32866667",31391,,,"Bis(substituted phenyl)azo- (sulfonaphthyl)azo-, amide deriv., sodium salt",,"INACTIVE"
15226,"32866675",31404,,,"Bis(substituted phenyl)azo- (sulfonaphthyl)azo-, amide deriv., sodium salt",,"INACTIVE"
15227,"32866683",25719,,,"Bis(substituted sulfonaphthyl)azo-amide deriv., sodium salt",,"INACTIVE"
15228,"32866691",23699,,,"(Hydroxysulfophenyl azo) - (substituted phenyl azo - substituted phenyl azo) - amide deriv., copper complex, sodium salt",,"INACTIVE"
15229,"32866709",25139,,,"[(Nitrophenylazo) substituted disulfonaphthyl azo]-, (hydroxysubstituted pyrazol azo) dicarbomonocycle sulfoamide, sodium salt",,"INACTIVE"
15230,"32866725",18203,,,"Trisazo direct black (PROVISIONAL)",,"INACTIVE"
15231,"32866733",24556,,,"(Phenylazo) disubstituted disulfonaphthyl azo phenyl-(trisubstituted phenyl)azo-heteropolycycle, sodium salt",,"INACTIVE"
15232,"32866741",26836,,,"(Phenylazo) disubstituted disulfonaphthyl azo phenyl (substituted phenyl) azo-heteropolycycle, sodium salt",,"INACTIVE"
15233,"32868564",31368,,,"4-Oxo-2-thioxo-3-alkyl-5-[2-(1-alkyltetrahydropyrrolylidene)ethylidene]tetrahydro-1,3-thiazole",,"INACTIVE"
15234,"32868580",23020,,,"3-Alkyl-2-[3-(3-alkylnaphtho[1,2-d]thiazolin-2-ylidene)-2-alkylpropenyl]naphtho[1,2-d]thiazolium bromide",,"INACTIVE"
15235,"32868598",35008,,,"4-Oxo-2-thioxo-3-alkyl-5-[1-(1-alkyltetrahydropyrrol-2-ylidene)propan-2-ylidene]tetrahydro-1,3-thiazole",,"INACTIVE"
15236,"32868606",43404,,,"2,5-Diaminobenzoic acid, N,N'-bis[2-(1-alkylpyrroline-2-ylium)vinyl]-, diiodide",,"INACTIVE"
15237,"32868614",13015,,,"1,4-Phenylenediamine, N,N'-bis[2-(1-alkylpyrolin-2-ylium)vinyl]-, diiodide",,"INACTIVE"
15238,"32868622",28241,,,"Thiazolidine, 5-((1-alkyl-2-pyrrolidinylidene)ethylidene)-4-oxo-3-substituted methyl-2-thioxo-",,"INACTIVE"
15239,"32868655",37446,,,"4,6-Dioxo-2-thioxo-1,3-dialkyl-5-[2-(1-alkyltetrahydropyrrol-2-ylidene)ethylidene]hexahydropyrimidine",,"INACTIVE"
15240,"32868663",54218,,,"3-Alkyl-5,6-dialkyl-2-[3-(3-alkyl-5,6-dialkylbenzothiazolin-2-ylidene)-2-alkylpropenyl]benzothiazolium iodide",,"INACTIVE"
15241,"32868689",12852,,,"3-Alkyl-2-[3-(alkylbenzothiazolin-2-ylidene)propenyl]benzothiazolium iodide",,"INACTIVE"
15242,"32868713",30150,,,"3-Alkyl-5-phenyl-2-[3-(3-alkyl-5-phenylbenzoxazolin-2-ylidene)-2-alkylpropenyl]benzoxazolium iodide",,"INACTIVE"
15243,"32869216",32792,,,"Alkenes, polymers with isophthalic acid, menhaden oil, pentaerythritol and petroleum distillates","XU","INACTIVE"
15244,"32869224",32532,,,"Linseed oil, polymer with benzoic acid, glycerol, phenolic resin, phthalic anhydride and sorbitol","XU","INACTIVE"
15245,"32869851",34969,,,"4-Oxo-2-thioxo-3-alkyl-5-[2-(1-alkylpyrrolidinylidene)ethylidene]tetrahydro-1,3-oxazole",,"INACTIVE"
15246,"32869869",44907,,,"4-Oxo-2-thioxo-1,3-dialkyl-5-[2-(1-alkyltetrahydropyrrolylidene)ethylidene]tetrahydroimidazole",,"INACTIVE"
15247,"32869877",30138,,,"4-Oxo-2-thioxo-1-alkyl-3-alkyl-5-[2-(1-alkyltetrahydropyrrolidine)ethylidene]tetrahydroimidazole",,"INACTIVE"
15248,"32869893",27806,,,"4-Thiazolidinone, 5-((1-alkyl-1,4-dihydro-4-alkyl-5H-tetrazol-5-ylidene)ethylidene)-3-alkenyl-2-thioxo-",,"INACTIVE"
15249,"32869901",23495,,,"4-Thiazolidinone, 5-[[1,4-dihydro-1,4-dialkyl-5H-tetrazol-5-ylidene)ethylidene)-3-alkenyl-2-thioxo-",,"INACTIVE"
15250,"32869919",43108,,,"4-Oxo-2-thioxo-3-alkyl-5-[2-(1-alkyltetrahydropyrrolylidene)-1-alkylethylidene]tetrahydro-1,3-oxazole",,"INACTIVE"
15251,"32869927",43493,,,"3-Alkyl-5-alkoxy-2-[3-(3-alkyl-5-alkoxybenzoxazolin-2-ylidene)-2-alkylpropenyl]benzoxazolium iodide",,"INACTIVE"
15252,"32869943",34958,,,"4-Oxo-2-thioxo-3-alkyl-5-[2-(1-alkylpyrrolidinylidene)ethylidene]tetrahydro-1,3-oxazole",,"INACTIVE"
15253,"32869968",48181,,,"Benzoselenazolium, 3-alkyl-2-(2-((3-alkyl-5-methoxy-2-benzoselenazolinylidene)methyl)-1-alkenyl)-5,6-dialkyl-, iodide",,"INACTIVE"
15254,"32869976",55608,,,"3-Alkyl-5,6-dialkyl-2-[3-(3-alkyl-5-alkoxybenzoselenazolin-2-ylidene)-2-alkylpropenyl]benzothiazolium iodide",,"INACTIVE"
15255,"32869992",28649,,,"4-Imidazolinidinone, 1-alkyl-5-((3-alkyl-2-thiazolidenylidene)ethylidene)-3-alkenyl-2-thioxo-",,"INACTIVE"
15256,"32886459",62307,,,"Carboxylic acids, hydrogenated polymers with pentaerythritol and phthalic anhydride","XU","INACTIVE"
15257,"32889560",27168,,,"Starch, quaternary ammonium propyl ether, modified (PROVISIONAL)","XU","INACTIVE"
15258,"32889594",18930,,,"Starch, [3-(trimethylammonio)-substituted propyl] ether, chloride, alkyl derivative","XU","INACTIVE"
15259,"32889651",46925,,,"Starch, substituted-3-(trimethylammonio)propyl ether, chloride, derivative","XU","INACTIVE"
15260,"32897845",32656,,,"Siloxanes and silicones, polymers with adipic acid, isophthalic acid and trimethylolpropane","XU","INACTIVE"
15261,"32899510",61804,,,"Silsesquioxanes, aryl, alkyl, polymers with Bu acrylate, N-(butoxymethyl)-2-propenamide, hydroxyethyl methacrylate and Me methacrylate","XU","INACTIVE"
15262,"32900037",22630,,,"Cobalt(II) 2-ethylhexanoate with acetoacetamide derivatives",,"INACTIVE"
15263,"32900094",67415,,,"Carboxylic acids, hydrogenated, polymers with adipic acid, isophthalic acid, neopentyl glycol and trimellitic anhydride","XU","INACTIVE"
15264,"32900714",62830,,,"Organosilanes, alkane oxides copolymers, reaction products with polyethylene glycol monoallyl ether, polymers with hydroxyethyl acrylate and 5-isocyanato-1-(isocyanatomethyl)-1,3,3-trimethylcyclohexane","XU","ACTIVE"
15265,"32902041",67722,,,"Modified alkoxyphenol phosphate ester, isopropanolamine salt","XU","INACTIVE"
15266,"32902058",67766,,,"No generic name available","XU","INACTIVE"
15267,"32902165",60356,,,"Modified alkoxyphenol phosphate ester, diisopropanolamine salt","XU","INACTIVE"
15268,"32902173",65566,,,"Modified alkoxyphenol phosphate esters, triisopropanolamine salt","XU","INACTIVE"
15269,"32902207",76201,,,"No generic name available","XU","INACTIVE"
15270,"32902413",61746,,,"Modified polyethylene glycol, phosphate ester, isopropanolamine salt","XU","INACTIVE"
15271,"32902439",61371,,,"Modified polyethylene gylcol phosphate ester, ethanolamine salt","XU","INACTIVE"
15272,"32902454",62409,,,"Modified polyethylene glycol phosphate ester, diisopropanolamine salt","XU","INACTIVE"
15273,"32902470",69693,,,"Modified polyethylene glycol phosphate ester, isopropanolamine salt","XU","INACTIVE"
15274,"32902496",62501,,,"Modified polyethylene glycol phosphate ester, triisopropanolamine salt","XU","INACTIVE"
15275,"32902546",78230,,,"No generic name available","XU","INACTIVE"
15276,"32905028",14563,,,"Trichloromethylsilane derivative polymer","XU","INACTIVE"
15277,"32905051",30945,,,"Trichloromethylsilane alkyl derivative polymer","XU","ACTIVE"
15278,"32905069",30956,,,"Trichloromethylsilane alkyl derivative polymer","XU","INACTIVE"
15279,"32905077",22152,,,"Trichloromethylsilane carbomonocycle derivative polymer","XU","INACTIVE"
15280,"32905085",27431,,,"Dichlorodimethylsilane derivative polymer","XU","INACTIVE"
15281,"32905093",56021,,,"Dichlorodimethylsilane alkyl derivative polymer","XU","INACTIVE"
15282,"32905101",56010,,,"Dichlorodimethylsilane alkyl derivative polymer","XU","INACTIVE"
15283,"32905119",24976,,,"Dichlorodimethylsilane carbomonocycle derivative polymer","XU","INACTIVE"
15284,"32905127",21295,,,"Trichlorophenylsilane derivative polymer","XU","INACTIVE"
15285,"32905135",33886,,,"Trichlorophenylsilane alkyl derivative polymer","XU","INACTIVE"
15286,"32905143",33897,,,"Trichlorophenylsilane alkyl derivative polymer","XU","INACTIVE"
15287,"32905150",25593,,,"Trichlorophenylsilane carbomonocycle derivative polymer","XU","INACTIVE"
15288,"32905168",29788,,,"Dichlorodiphenylsilane derivative polymer","XU","INACTIVE"
15289,"32905176",44098,,,"Dichlorodiphenylsilane alkyl derivative polymer","XU","INACTIVE"
15290,"32905184",44087,,,"Dichlorodiphenylsilane alkyl derivative polymer","XU","INACTIVE"
15291,"32905192",15135,,,"Dichlorodiphenylsilane carbomonocycle derivative polymer","XU","INACTIVE"
15292,"32905200",19397,,,"Trichlorovinylsilane derivative polymer","XU","INACTIVE"
15293,"32905218",43904,,,"Trichlorovinylsilane alkyl derivative polymer","XU","INACTIVE"
15294,"32905226",43891,,,"Trichlorovinylsilane alkyl derivative polymer","XU","INACTIVE"
15295,"32905234",23075,,,"Trichlorovinylsilane carbomonocycle derivative polymer","XU","INACTIVE"
15296,"32907198",71819,,,"No generic name available","XU","INACTIVE"
15297,"32907842",64290,,,"Fatty acids, C18-unsatd., polymers with alkyldioic acid and diol, compds. with ethanolamine","XU","INACTIVE"
15298,"32907859",60721,,,"Fatty acids, C18-unsatd., polymers with alkyldioic acid and diol, compds. with triethanolamine","XU","INACTIVE"
15299,"32907875",68883,,,"Fatty acids, C18-unsatd., polymers with alkyldioic acid and diol, compds. with isopropanolamine","XU","INACTIVE"
15300,"32907883",60265,,,"Fatty acids, C18-unsatd., polymers with alkyldioic acid and diol, compds. with diisopropanolamine","XU","INACTIVE"
15301,"32907891",65226,,,"Fatty acids, C18-unsatd., polymers with alkyldioic acid and diol, compds. with triisopropanolamine","XU","INACTIVE"
15302,"32914145",92547,,,"Maleic anhydride styrene copolymer, ammonium salt (PROVISIONAL)","XU","INACTIVE"
15303,"32914566",195110,,,"Phosphoric acid, mixed alkyl alcohol esters, triethanolamine salts",,"INACTIVE"
15304,"32914574",214336,,,"Phosphoric acid, mixed alkyl alcohol esters, triethanolamine salts",,"INACTIVE"
15305,"32914624",206792,,,"Phosphoric acid, mixed alkyl alcohol esters, triethanolamine salts",,"INACTIVE"
15306,"32914731",187178,,,"Phosphoric acid, mixed linear alcohol ester, potassium salts",,"INACTIVE"
15307,"32914749",188568,,,"Phosphoric acid, mixed linear alcohol ester, potassium salts",,"INACTIVE"
15308,"32914756",201606,,,"Phosphoric acid, mixed linear alcohol ester, potassium salts",,"INACTIVE"
15309,"32915613",78423,,,"No generic name available","XU","INACTIVE"
15310,"32915944",70645,,,"No generic name available","XU","INACTIVE"
15311,"32917304",79868,,,"No generic name available","XU","INACTIVE"
15312,"32917312",71751,,,"No generic name available","XU","INACTIVE"
15313,"32917320",76187,,,"No generic name available","XU","INACTIVE"
15314,"32917338",71411,,,"No generic name available","XU","INACTIVE"
15315,"32917403",73008,,,"No generic name available","XU","INACTIVE"
15316,"32917643",63673,,,"Fatty acid dimer-aliphatic carboxylic acid-polyethylene amine polymer","XU","INACTIVE"
15317,"32917767",31595,,,"Formaldehyde, polymer with dehydroabietylamine alkylene oxide adduct","XU","INACTIVE"
15318,"32918021",74249,,,"No generic name available","XU","INACTIVE"
15319,"32918450",74329,,,"No generic name available","XU","INACTIVE"
15320,"32926115",43528,,,"Polyethoxyled meta methyl aniline azoic diazo 5 (PROVISIONAL)","XU","INACTIVE"
15321,"32926123",44543,,,"Polyethoxyled meta methyl aniline azoic diazo 44 (PROVISIONAL)","XU","INACTIVE"
15322,"32926131",47133,,,"Polyethoxyled meta methyl aniline azoic diazo 51 (PROVISIONAL)","XU","INACTIVE"
15323,"32926156",41293,,,"Polyethoxyled meta methyl aniline azoic diazo 9 (PROVISIONAL)","XU","INACTIVE"
15324,"32926222",83079,,,"Red polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15325,"32926255",81062,,,"Yellow polymeric aniline derivative (PROVISIONAL)","XU","INACTIVE"
15326,"32926289",42434,,,"Diisopropyl methyl and dimethyl naphthalenesulfonic acid",,"INACTIVE"
15327,"32926339",202790,,,"Methyl-octyl-polysiloxane block copolymer with methyl-(.omega.-butoxy-polyoxyalkylen)-polysiloxane","XU","ACTIVE"
15328,"32926982",42729,,,"Fatty acid dimer-tall oil fatty acid-polyethyleneamine-bisphenol A diglycidyl-ether-polynathyleneamines polymer (PROVISIONAL)","XU","INACTIVE"
15329,"32926990",31733,,,"Fatty acid dimer, alkanedioic acid, stearic acid, heteromonocycle and ethylenediamine polymer","XU","ACTIVE"
15330,"32927006",34776,,,"Fatty acid dimer, alkanedioic acid, stearic acid, ethylenediamine, heteromonocycle and substituted polyglycol polymer","XU","INACTIVE"
15331,"32927014",30796,,,"Fatty acid dimer, tall oil fatty acids, alkanedioic acid, substituted heteromonocycle, ethylenediamine, diethylenetriamine and trisubstituted aliphatic amine polymer","XU","INACTIVE"
15332,"32927345",77964,,,"No generic name available","XU","INACTIVE"
15333,"32927410",74692,,,"Triarylsulfonium chloride salts (PROVISIONAL)",,"INACTIVE"
15334,"32989352",20747,,,"2-Substituted-4-(3'-(2'',5''-dimethoxyphenyl)-1'-oxoprop-2'-enyl)toluene",,"INACTIVE"
15335,"32990517",18429,,,"Substituted-(sulfoalkyl)-carbocyanine dye derived from substituted benzoselenazole and benzoxazole salt",,"INACTIVE"
15336,"32990590",22641,,,"Substituted-1,4-naphthoquinone",,"INACTIVE"
15337,"32990616",19820,,,"Polymer of vinyl acetate and vinyl anhydride with alkanol","XU","INACTIVE"
15338,"32990632",19126,,,"Nitro-(substituted)-benzene",,"INACTIVE"
15339,"32990640",22981,,,"Disubstituted benzenesulfonic acid salt nickel complex",,"INACTIVE"
